1775205762.835562, 65.72, -376.89, 1, 1
1775205762.8763342, 65.77, -365.91, 1, 1
1775205762.917651, 65.69, -344.13, 1, 1
1775205762.9585018, 65.85, -338.50, 1, 1
1775205762.999594, 65.89, -330.80, 1, 1
1775205763.040659, 66.16, -328.44, 1, 1
1775205763.0815098, 66.72, -318.75, 1, 1
1775205763.1224792, 67.92, -298.00, 1, 1
1775205763.163685, 55.21, -260.40, 1, 1
1775205763.2045178, 45.20, -228.72, 1, 1
1775205763.245554, 36.68, -146.98, 1, 1
1775205763.2865548, 30.61, -135.98, 1, 1
1775205763.327841, 24.04, -115.59, 1, 1
1775205763.3686001, 17.29, -97.27, 1, 1
1775205763.409754, 24.57, -51.01, 1, 1
1775205763.4508128, 31.36, -26.21, 1, 1
1775205763.4920661, 36.27, -7.97, 1, 1
1775205763.533268, 39.67, 10.62, 1, 1
1775205763.574959, 42.08, 27.10, 1, 1
1775205763.614172, 33.29, 94.88, 1, 1
1775205763.655937, 25.20, 158.50, 1, 1
1775205763.696901, 21.96, 201.80, 1, 1
1775205763.737634, 25.49, 217.84, 1, 1
1775205763.778937, 28.65, 213.47, 1, 1
1775205763.818797, 30.09, 215.78, 1, 1
1775205763.861092, 31.60, 207.42, 1, 1
1775205763.9017951, 31.64, 208.94, 1, 1
1775205763.9429498, 30.18, 218.95, 1, 1
1775205763.9837708, 30.26, 209.16, 1, 1
1775205764.024822, 25.22, 241.73, 1, 1
1775205764.066209, 22.99, 254.98, 1, 1
1775205764.1069582, 21.39, 264.79, 1, 1
1775205764.147818, 19.75, 276.63, 1, 1
1775205764.188828, 18.22, 284.90, 1, 1
1775205764.2297332, 16.88, 291.52, 1, 1
1775205764.2708402, 14.25, 301.82, 1, 1
1775205764.311925, 12.95, 302.65, 1, 1
1775205764.35301, 10.55, 315.12, 1, 1
1775205764.434313, 8.09, 327.70, 1, 1
1775205764.4754329, 6.68, 334.16, 1, 1
1775205764.516153, 6.71, 329.53, 1, 1
1775205764.5570948, 6.26, 329.82, 1, 1
1775205764.597986, 7.47, 314.26, 1, 1
1775205764.638973, 8.88, 288.21, 1, 1
1775205764.680119, 11.31, 252.56, 1, 1
1775205764.720917, 12.89, 214.45, 1, 1
1775205764.761712, 7.25, 222.16, 1, 1
1775205764.803081, 12.25, 144.13, 1, 1
1775205764.844348, 16.07, 77.70, 1, 1
1775205764.885321, 19.02, 23.96, 1, 1
1775205764.9262662, 22.15, -25.23, 1, 1
1775205764.967131, 23.62, -65.58, 1, 1
1775205765.007997, 24.62, -102.07, 1, 1
1775205765.049255, 25.21, -136.45, 1, 1
1775205765.090014, 25.08, -166.56, 1, 1
1775205765.131306, 24.92, -194.85, 1, 1
1775205765.172106, 25.02, -222.08, 1, 1
1775205765.212841, 25.84, -246.06, 1, 1
1775205765.25423, 25.70, -261.85, 1, 1
1775205765.2955258, 25.59, -274.08, 1, 1
1775205765.336364, 25.65, -283.66, 1, 1
1775205765.377632, 25.91, -292.13, 1, 1
1775205765.418516, 26.79, -302.11, 1, 1
1775205765.4594738, 26.42, -305.08, 1, 1
1775205765.500591, 26.73, -302.27, 1, 1
1775205765.54145, 27.28, -292.41, 1, 1
1775205765.5828018, 28.18, -285.53, 1, 1
1775205765.623641, 28.66, -279.22, 1, 1
1775205765.664447, 29.21, -274.78, 1, 1
1775205765.705562, 29.57, -271.42, 1, 1
1775205765.7466292, 29.89, -267.74, 1, 1
1775205765.7880929, 30.09, -265.19, 1, 1
1775205765.8292449, 30.43, -264.15, 1, 1
